name,zone,star,rating,rates,room,size,price,bed,guests,address,link
Azul Inn West Los Angeles - Century City,Bel Air - Westwood,2.0,3.7,"1,375","Standard Room, 2 Queen Beds",22,179,2 queen beds,4,Santa Monica Blvd,https://www.expedia.com/Bel-Air-Westwood-Hotels-Azul-Inn-West-Los-Angeles-Century-City.h10366.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654822658&vip=false&c=f6242d30-0476-40b6-85c3-f567140bc6fe&&exp_dp=175.44&exp_ts=1492654825357&exp_curr=USD&exp_pg=HSR
Azul Inn West Los Angeles - Century City,Bel Air - Westwood,2.0,3.7,"1,375","Standard Room, 1 Queen Bed, Accessible, Non Smoking",300,189,1 queen bed,2,Santa Monica Blvd,https://www.expedia.com/Bel-Air-Westwood-Hotels-Azul-Inn-West-Los-Angeles-Century-City.h10366.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654822658&vip=false&c=f6242d30-0476-40b6-85c3-f567140bc6fe&&exp_dp=175.44&exp_ts=1492654825357&exp_curr=USD&exp_pg=HSR
Azul Inn West Los Angeles - Century City,Bel Air - Westwood,2.0,3.7,"1,375","Standard Room, 1 Queen and 1 Twin, Accessible, Non Smoking",300,189,2 beds,2,Santa Monica Blvd,https://www.expedia.com/Bel-Air-Westwood-Hotels-Azul-Inn-West-Los-Angeles-Century-City.h10366.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654822658&vip=false&c=f6242d30-0476-40b6-85c3-f567140bc6fe&&exp_dp=175.44&exp_ts=1492654825357&exp_curr=USD&exp_pg=HSR
Luxe Sunset Boulevard Hotel,Bel Air - Westwood,4.0,4.2,624,"Superior Room, 1 King Bed",522,279,1 king bed,3,Sunset Blvd,https://www.expedia.com/Bel-Air-Westwood-Hotels-Luxe-Sunset-Boulevard-Hotel.h28553.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654822658&vip=false&c=f6242d30-0476-40b6-85c3-f567140bc6fe&&exp_dp=279.37&exp_ts=1492654825357&exp_curr=USD&exp_pg=HSR
Luxe Sunset Boulevard Hotel,Bel Air - Westwood,4.0,4.2,624,"Executive Suite, 1 King Bed (Junior)",700,349,1 king bed,3,Sunset Blvd,https://www.expedia.com/Bel-Air-Westwood-Hotels-Luxe-Sunset-Boulevard-Hotel.h28553.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654822658&vip=false&c=f6242d30-0476-40b6-85c3-f567140bc6fe&&exp_dp=279.37&exp_ts=1492654825357&exp_curr=USD&exp_pg=HSR
Tripbz Mello Lofts,Downtown Los Angeles,4.0,3.5,21,"Luxury Loft, 1 Bedroom (Standard 4)",700,395,1 queen and 1 sofa bed,4,S Flower St,https://www.expedia.com/Los-Angeles-Hotels-Tripbz-Mello-Lofts.h12927071.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654822658&vip=false&c=f6242d30-0476-40b6-85c3-f567140bc6fe&&exp_dp=395.39&exp_ts=1492654825357&exp_curr=USD&exp_pg=HSR
Sea View Inn at the Beach,Beach Cities,2.5,4.1,191,1 queen bed - private balcony with partial ocean view (Standard Partial View),300,185,1 queen bed,2,Highland Avenue,https://www.expedia.com/Los-Angeles-Hotels-Sea-View-Inn-At-The-Beach.h10102972.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654822658&vip=false&c=f6242d30-0476-40b6-85c3-f567140bc6fe&&exp_dp=185.25&exp_ts=1492654825358&exp_curr=USD&exp_pg=HSR
Topanga Canyon Inn Bed and Breakfast,Topanga,3.0,4.5,141,Room (Two Double Beds with Private Bathroom),350,199,2 double beds,4,Callon Drive,https://www.expedia.com/Topanga-Hotels-Topanga-Canyon-Inn-Bed-And-Breakfast.h3020792.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654822658&vip=false&c=f6242d30-0476-40b6-85c3-f567140bc6fe&&exp_dp=199&exp_ts=1492654825358&exp_curr=USD&exp_pg=HSR
Topanga Canyon Inn Bed and Breakfast,Topanga,3.0,4.5,141,Room (Luxury King with Spa and Best View),350,299,1 king bed,2,Callon Drive,https://www.expedia.com/Topanga-Hotels-Topanga-Canyon-Inn-Bed-And-Breakfast.h3020792.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654822658&vip=false&c=f6242d30-0476-40b6-85c3-f567140bc6fe&&exp_dp=199&exp_ts=1492654825358&exp_curr=USD&exp_pg=HSR
Hotel Royal,Long Beach,2.5,4.3,58,"Studio, Shared Bathroom",144,107,1 full bed,2,E. Broadway,https://www.expedia.com/Long-Beach-Hotels-Hotel-Royal.h15593722.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654822658&vip=false&c=f6242d30-0476-40b6-85c3-f567140bc6fe&&exp_dp=106.92&exp_ts=1492654825358&exp_curr=USD&exp_pg=HSR
Hotel Royal,Long Beach,2.5,4.3,58,"Studio, Shared Bathroom",144,119,1 full bed,2,E. Broadway,https://www.expedia.com/Long-Beach-Hotels-Hotel-Royal.h15593722.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654822658&vip=false&c=f6242d30-0476-40b6-85c3-f567140bc6fe&&exp_dp=106.92&exp_ts=1492654825358&exp_curr=USD&exp_pg=HSR
Le Parc Suite Hotel,Beverly Hills - West Hollywood,4.0,4.3,"1,112","Studio, 1 King Bed with Sofa bed",650,289,1 king bed or 1 sofa bed,4,NW Knoll Drive,https://www.expedia.com/Beverly-Hills-West-Hollywood-Hotels-Le-Parc-Suite-Hotel.h532.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654822658&vip=false&c=f6242d30-0476-40b6-85c3-f567140bc6fe&&exp_dp=289&exp_ts=1492654825358&exp_curr=USD&exp_pg=HSR
Le Parc Suite Hotel,Beverly Hills - West Hollywood,4.0,4.3,"1,112","Suite, 1 Bedroom",900,349,1 king bed or 1 sofa bed,4,NW Knoll Drive,https://www.expedia.com/Beverly-Hills-West-Hollywood-Hotels-Le-Parc-Suite-Hotel.h532.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654822658&vip=false&c=f6242d30-0476-40b6-85c3-f567140bc6fe&&exp_dp=289&exp_ts=1492654825358&exp_curr=USD&exp_pg=HSR
M Motel,Pasadena,2.5,2.5,132,"Basic Room, 1 Queen Bed, Non Smoking",275,58,1 queen bed,2,E.Valley Blvd.,https://www.expedia.com/Pasadena-Hotels-M-Motel.h12654898.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654822658&vip=false&c=f6242d30-0476-40b6-85c3-f567140bc6fe&&exp_dp=58.32&exp_ts=1492654825359&exp_curr=USD&exp_pg=HSR
M Motel,Pasadena,2.5,2.5,132,"Basic Room, 2 Double Beds, Non Smoking",325,68,2 full beds,4,E.Valley Blvd.,https://www.expedia.com/Pasadena-Hotels-M-Motel.h12654898.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654822658&vip=false&c=f6242d30-0476-40b6-85c3-f567140bc6fe&&exp_dp=58.32&exp_ts=1492654825359&exp_curr=USD&exp_pg=HSR
Malibu Beach Paradise Apartments,Beach Cities,3.5,4.2,17,Apartment (Room In Malibu Beach),646,396,1 queen and 1 sofa bed,4,Pacific coast Hwy,https://www.expedia.com/Los-Angeles-Hotels-Malibu-Beach-Paradise-Apartments.h10071587.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654822658&vip=false&c=f6242d30-0476-40b6-85c3-f567140bc6fe&&exp_dp=396.43&exp_ts=1492654825359&exp_curr=USD&exp_pg=HSR
The Westin Los Angeles Airport,Los Angeles Intl. (LAX),4.0,3.9,"4,200","Traditional Room, 2 Double Beds",300,169,2 double beds,4,W Century Blvd,https://www.expedia.com/Los-Angeles-Intl-Hotels-The-Westin-Los-Angeles-Airport.h22134.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654822658&vip=false&c=f6242d30-0476-40b6-85c3-f567140bc6fe&&exp_dp=169&exp_ts=1492654825359&exp_curr=USD&exp_pg=HSR
The Westin Los Angeles Airport,Los Angeles Intl. (LAX),4.0,3.9,"4,200","Traditional Room, 2 Double Beds",300,174,2 double beds,4,W Century Blvd,https://www.expedia.com/Los-Angeles-Intl-Hotels-The-Westin-Los-Angeles-Airport.h22134.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654822658&vip=false&c=f6242d30-0476-40b6-85c3-f567140bc6fe&&exp_dp=169&exp_ts=1492654825359&exp_curr=USD&exp_pg=HSR
The Westin Los Angeles Airport,Los Angeles Intl. (LAX),4.0,3.9,"4,200","Traditional Room, 2 Double Beds",300,219,2 double beds,4,W Century Blvd,https://www.expedia.com/Los-Angeles-Intl-Hotels-The-Westin-Los-Angeles-Airport.h22134.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654822658&vip=false&c=f6242d30-0476-40b6-85c3-f567140bc6fe&&exp_dp=169&exp_ts=1492654825359&exp_curr=USD&exp_pg=HSR
The Westin Los Angeles Airport,Los Angeles Intl. (LAX),4.0,3.9,"4,200","Deluxe Room, 2 Double Beds",305,184,2 double beds,4,W Century Blvd,https://www.expedia.com/Los-Angeles-Intl-Hotels-The-Westin-Los-Angeles-Airport.h22134.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654822658&vip=false&c=f6242d30-0476-40b6-85c3-f567140bc6fe&&exp_dp=169&exp_ts=1492654825359&exp_curr=USD&exp_pg=HSR
The Westin Los Angeles Airport,Los Angeles Intl. (LAX),4.0,3.9,"4,200","Deluxe Room, 2 Double Beds",305,189,2 double beds,4,W Century Blvd,https://www.expedia.com/Los-Angeles-Intl-Hotels-The-Westin-Los-Angeles-Airport.h22134.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654822658&vip=false&c=f6242d30-0476-40b6-85c3-f567140bc6fe&&exp_dp=169&exp_ts=1492654825359&exp_curr=USD&exp_pg=HSR
The Westin Los Angeles Airport,Los Angeles Intl. (LAX),4.0,3.9,"4,200","Deluxe Room, 2 Double Beds",305,234,2 double beds,4,W Century Blvd,https://www.expedia.com/Los-Angeles-Intl-Hotels-The-Westin-Los-Angeles-Airport.h22134.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654822658&vip=false&c=f6242d30-0476-40b6-85c3-f567140bc6fe&&exp_dp=169&exp_ts=1492654825359&exp_curr=USD&exp_pg=HSR
The Westin Los Angeles Airport,Los Angeles Intl. (LAX),4.0,3.9,"4,200","Traditional Room, 1 King Bed",300,184,1 king bed,3,W Century Blvd,https://www.expedia.com/Los-Angeles-Intl-Hotels-The-Westin-Los-Angeles-Airport.h22134.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654822658&vip=false&c=f6242d30-0476-40b6-85c3-f567140bc6fe&&exp_dp=169&exp_ts=1492654825359&exp_curr=USD&exp_pg=HSR
The Westin Los Angeles Airport,Los Angeles Intl. (LAX),4.0,3.9,"4,200","Traditional Room, 1 King Bed",300,189,1 king bed,3,W Century Blvd,https://www.expedia.com/Los-Angeles-Intl-Hotels-The-Westin-Los-Angeles-Airport.h22134.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654822658&vip=false&c=f6242d30-0476-40b6-85c3-f567140bc6fe&&exp_dp=169&exp_ts=1492654825359&exp_curr=USD&exp_pg=HSR
The Westin Los Angeles Airport,Los Angeles Intl. (LAX),4.0,3.9,"4,200","Traditional Room, 1 King Bed",300,234,1 king bed,3,W Century Blvd,https://www.expedia.com/Los-Angeles-Intl-Hotels-The-Westin-Los-Angeles-Airport.h22134.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654822658&vip=false&c=f6242d30-0476-40b6-85c3-f567140bc6fe&&exp_dp=169&exp_ts=1492654825359&exp_curr=USD&exp_pg=HSR
The Westin Los Angeles Airport,Los Angeles Intl. (LAX),4.0,3.9,"4,200","Deluxe Room, 1 King Bed",305,189,1 king bed,3,W Century Blvd,https://www.expedia.com/Los-Angeles-Intl-Hotels-The-Westin-Los-Angeles-Airport.h22134.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654822658&vip=false&c=f6242d30-0476-40b6-85c3-f567140bc6fe&&exp_dp=169&exp_ts=1492654825359&exp_curr=USD&exp_pg=HSR
The Westin Los Angeles Airport,Los Angeles Intl. (LAX),4.0,3.9,"4,200","Deluxe Room, 1 King Bed",305,194,1 king bed,3,W Century Blvd,https://www.expedia.com/Los-Angeles-Intl-Hotels-The-Westin-Los-Angeles-Airport.h22134.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654822658&vip=false&c=f6242d30-0476-40b6-85c3-f567140bc6fe&&exp_dp=169&exp_ts=1492654825359&exp_curr=USD&exp_pg=HSR
The Westin Los Angeles Airport,Los Angeles Intl. (LAX),4.0,3.9,"4,200","Deluxe Room, 1 King Bed",305,239,1 king bed,3,W Century Blvd,https://www.expedia.com/Los-Angeles-Intl-Hotels-The-Westin-Los-Angeles-Airport.h22134.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654822658&vip=false&c=f6242d30-0476-40b6-85c3-f567140bc6fe&&exp_dp=169&exp_ts=1492654825359&exp_curr=USD&exp_pg=HSR
The Westin Los Angeles Airport,Los Angeles Intl. (LAX),4.0,3.9,"4,200","Executive Room, 2 Double Beds",310,199,2 double beds,4,W Century Blvd,https://www.expedia.com/Los-Angeles-Intl-Hotels-The-Westin-Los-Angeles-Airport.h22134.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654822658&vip=false&c=f6242d30-0476-40b6-85c3-f567140bc6fe&&exp_dp=169&exp_ts=1492654825359&exp_curr=USD&exp_pg=HSR
The Westin Los Angeles Airport,Los Angeles Intl. (LAX),4.0,3.9,"4,200","Executive Room, 2 Double Beds",310,199,2 double beds,4,W Century Blvd,https://www.expedia.com/Los-Angeles-Intl-Hotels-The-Westin-Los-Angeles-Airport.h22134.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654822658&vip=false&c=f6242d30-0476-40b6-85c3-f567140bc6fe&&exp_dp=169&exp_ts=1492654825359&exp_curr=USD&exp_pg=HSR
The Westin Los Angeles Airport,Los Angeles Intl. (LAX),4.0,3.9,"4,200","Executive Room, 2 Double Beds",310,204,2 double beds,4,W Century Blvd,https://www.expedia.com/Los-Angeles-Intl-Hotels-The-Westin-Los-Angeles-Airport.h22134.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654822658&vip=false&c=f6242d30-0476-40b6-85c3-f567140bc6fe&&exp_dp=169&exp_ts=1492654825359&exp_curr=USD&exp_pg=HSR
The Westin Los Angeles Airport,Los Angeles Intl. (LAX),4.0,3.9,"4,200","Executive Room, 2 Double Beds",310,249,2 double beds,4,W Century Blvd,https://www.expedia.com/Los-Angeles-Intl-Hotels-The-Westin-Los-Angeles-Airport.h22134.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654822658&vip=false&c=f6242d30-0476-40b6-85c3-f567140bc6fe&&exp_dp=169&exp_ts=1492654825359&exp_curr=USD&exp_pg=HSR
The Westin Los Angeles Airport,Los Angeles Intl. (LAX),4.0,3.9,"4,200","Executive Room, 1 King Bed",310,199,1 king bed,4,W Century Blvd,https://www.expedia.com/Los-Angeles-Intl-Hotels-The-Westin-Los-Angeles-Airport.h22134.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654822658&vip=false&c=f6242d30-0476-40b6-85c3-f567140bc6fe&&exp_dp=169&exp_ts=1492654825359&exp_curr=USD&exp_pg=HSR
The Westin Los Angeles Airport,Los Angeles Intl. (LAX),4.0,3.9,"4,200","Executive Room, 1 King Bed",310,204,1 king bed,4,W Century Blvd,https://www.expedia.com/Los-Angeles-Intl-Hotels-The-Westin-Los-Angeles-Airport.h22134.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654822658&vip=false&c=f6242d30-0476-40b6-85c3-f567140bc6fe&&exp_dp=169&exp_ts=1492654825359&exp_curr=USD&exp_pg=HSR
The Westin Los Angeles Airport,Los Angeles Intl. (LAX),4.0,3.9,"4,200","Executive Room, 1 King Bed",310,249,1 king bed,4,W Century Blvd,https://www.expedia.com/Los-Angeles-Intl-Hotels-The-Westin-Los-Angeles-Airport.h22134.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654822658&vip=false&c=f6242d30-0476-40b6-85c3-f567140bc6fe&&exp_dp=169&exp_ts=1492654825359&exp_curr=USD&exp_pg=HSR
Castaic Inn Near Six Flags Magic Mountain,Santa Clarita - Magic Mountain,2.0,3.4,17,"Basic Single Room, 1 King Bed",300,79,1 king bed,2,Ridge Route Rd,https://www.expedia.com/Santa-Clarita-Magic-Mountain-Hotels-Castaic-Inn-Near-Six-Flags-Magic-Mountain.h17154542.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654822658&vip=false&c=f6242d30-0476-40b6-85c3-f567140bc6fe&&exp_dp=79&exp_ts=1492654825360&exp_curr=USD&exp_pg=HSR
Castaic Inn Near Six Flags Magic Mountain,Santa Clarita - Magic Mountain,2.0,3.4,17,"Executive Room, 1 King Bed",300,79,1 king bed,2,Ridge Route Rd,https://www.expedia.com/Santa-Clarita-Magic-Mountain-Hotels-Castaic-Inn-Near-Six-Flags-Magic-Mountain.h17154542.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654822658&vip=false&c=f6242d30-0476-40b6-85c3-f567140bc6fe&&exp_dp=79&exp_ts=1492654825360&exp_curr=USD&exp_pg=HSR
Castaic Inn Near Six Flags Magic Mountain,Santa Clarita - Magic Mountain,2.0,3.4,17,"Executive Room, 1 King Bed, Smoking",300,79,1 king bed,2,Ridge Route Rd,https://www.expedia.com/Santa-Clarita-Magic-Mountain-Hotels-Castaic-Inn-Near-Six-Flags-Magic-Mountain.h17154542.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654822658&vip=false&c=f6242d30-0476-40b6-85c3-f567140bc6fe&&exp_dp=79&exp_ts=1492654825360&exp_curr=USD&exp_pg=HSR
Castaic Inn Near Six Flags Magic Mountain,Santa Clarita - Magic Mountain,2.0,3.4,17,"Superior Single Room, 2 Queen Beds, Smoking",300,99,2 queen beds,4,Ridge Route Rd,https://www.expedia.com/Santa-Clarita-Magic-Mountain-Hotels-Castaic-Inn-Near-Six-Flags-Magic-Mountain.h17154542.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654822658&vip=false&c=f6242d30-0476-40b6-85c3-f567140bc6fe&&exp_dp=79&exp_ts=1492654825360&exp_curr=USD&exp_pg=HSR
Castaic Inn Near Six Flags Magic Mountain,Santa Clarita - Magic Mountain,2.0,3.4,17,"Superior Room, 2 Queen Beds",325,99,2 queen beds,4,Ridge Route Rd,https://www.expedia.com/Santa-Clarita-Magic-Mountain-Hotels-Castaic-Inn-Near-Six-Flags-Magic-Mountain.h17154542.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654822658&vip=false&c=f6242d30-0476-40b6-85c3-f567140bc6fe&&exp_dp=79&exp_ts=1492654825360&exp_curr=USD&exp_pg=HSR
Castaic Inn Near Six Flags Magic Mountain,Santa Clarita - Magic Mountain,2.0,3.4,17,"Presidential Single Room, 1 King Bed, Jetted Tub",300,129,1 king bed,2,Ridge Route Rd,https://www.expedia.com/Santa-Clarita-Magic-Mountain-Hotels-Castaic-Inn-Near-Six-Flags-Magic-Mountain.h17154542.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654822658&vip=false&c=f6242d30-0476-40b6-85c3-f567140bc6fe&&exp_dp=79&exp_ts=1492654825360&exp_curr=USD&exp_pg=HSR
Castaic Inn Near Six Flags Magic Mountain,Santa Clarita - Magic Mountain,2.0,3.4,17,"Presidential Single Room, 1 Bedroom, Smoking",320,129,1 king bed,2,Ridge Route Rd,https://www.expedia.com/Santa-Clarita-Magic-Mountain-Hotels-Castaic-Inn-Near-Six-Flags-Magic-Mountain.h17154542.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654822658&vip=false&c=f6242d30-0476-40b6-85c3-f567140bc6fe&&exp_dp=79&exp_ts=1492654825360&exp_curr=USD&exp_pg=HSR
Glen Capri Inn & Suites - Colorado,Pasadena,2.0,2.4,145,"Romantic Suite, 1 King Bed, Jetted Tub",240,169,1 king bed,2,E Colorado Street,https://www.expedia.com/Pasadena-Hotels-Glen-Capri-Inn-Suites-Colorado.h974844.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654822658&vip=false&c=f6242d30-0476-40b6-85c3-f567140bc6fe&&exp_dp=124.46&exp_ts=1492654825363&exp_curr=USD&exp_pg=HSR
Glen Capri Inn & Suites - Colorado,Pasadena,2.0,2.4,145,"Romantic Suite, 1 King Bed, Jetted Tub",240,174,1 king bed,2,E Colorado Street,https://www.expedia.com/Pasadena-Hotels-Glen-Capri-Inn-Suites-Colorado.h974844.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654822658&vip=false&c=f6242d30-0476-40b6-85c3-f567140bc6fe&&exp_dp=124.46&exp_ts=1492654825363&exp_curr=USD&exp_pg=HSR
